"","Date","Colony","Ant.ID","Pair.ID","Ant.In.Pair","Time","Junction","Entered.From","Exited.Toward","Action..inspect.ignore.","Inspect","Num.Inspections","Node.From","Node.To","Direction.From","Width.From","Rel.Width.From","Direction.To","Width.To","Rel.Width.To","Turn.Type","Turn.Width","Turn.Trunk"
"2456","7/16/21","21-SP2","9A","9","A",NA,"10",NA,"12",NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2457","7/16/21","21-SP2","9A","9","A",NA,"10","12",NA,NA,FALSE,0,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2458","7/16/21","21-SP2","9A","9","A",NA,"1",NA,NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2459","7/16/21","21-SP2","9A","9","A",NA,"0",NA,"2",NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2460","7/16/21","21-SP2","9A","9","A",NA,"0","2",NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2461","7/16/21","21-SP2","9A","9","A",NA,"0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2462","7/16/21","21-SP2","9A","9","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2463","7/16/21","21-SP2","9A","9","A",NA,"20",NA,NA,NA,FALSE,0,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"2464","7/16/21","21-SP2","9A","9","A",NA,"22",NA,NA,NA,FALSE,0,"20","222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2465","7/16/21","21-SP2","9A","9","A",NA,"222",NA,NA,NA,FALSE,0,"22","22","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"2466","7/16/21","21-SP2","9A","9","A",NA,"22",NA,NA,NA,FALSE,0,"222","20","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2467","7/16/21","21-SP2","9A","9","A",NA,"20",NA,NA,NA,FALSE,0,"22","21","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"2468","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,0,"20","212","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2469","7/16/21","21-SP2","9A","9","A",NA,"212",NA,NA,NA,FALSE,0,"21","2121","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2470","7/16/21","21-SP2","9A","9","A",NA,"212",NA,NA,NA,FALSE,0,"2121","21","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"2471","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,0,"212","211","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2472","7/16/21","21-SP2","9A","9","A",NA,"211",NA,NA,NA,FALSE,0,"21","2111","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2473","7/16/21","21-SP2","9A","9","A",NA,"211",NA,NA,NA,FALSE,0,"2111","21","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2474","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,0,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2475","7/16/21","21-SP2","9A","9","A",NA,"20",NA,NA,NA,FALSE,0,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"2476","7/16/21","21-SP2","9A","9","A",NA,"2",NA,"4",NA,FALSE,0,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2477","7/16/21","21-SP2","9A","9","A",NA,"2","4",NA,NA,FALSE,0,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2478","7/16/21","21-SP2","9A","9","A",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2479","7/16/21","21-SP2","9A","9","A",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2480","7/16/21","21-SP2","9A","9","A",NA,"10",NA,NA,NA,FALSE,0,"1","1","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"2481","7/16/21","21-SP2","9A","9","A",NA,"1",NA,NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2482","7/16/21","21-SP2","9A","9","A",NA,"0",NA,NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2483","7/16/21","21-SP2","9A","9","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2484","7/16/21","21-SP2","9A","9","A",NA,"20",NA,NA,NA,FALSE,0,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2485","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,0,"20","211","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2486","7/16/21","21-SP2","9A","9","A",NA,"211",NA,NA,NA,FALSE,0,"21","2112","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2487","7/16/21","21-SP2","9A","9","A",NA,"211",NA,NA,NA,FALSE,1,"2112","21","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"2488","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,1,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2489","7/16/21","21-SP2","9A","9","A",NA,"20",NA,NA,NA,FALSE,1,"21","21","left",0.45,"wide","left",0.45,"wide","U",NA,NA
"2490","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,1,"20","211","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2491","7/16/21","21-SP2","9A","9","A",NA,"211",NA,NA,NA,FALSE,1,"21","2111","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2492","7/16/21","21-SP2","9A","9","A",NA,"211",NA,NA,NA,FALSE,1,"2111","21","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2493","7/16/21","21-SP2","9A","9","A",NA,"21",NA,NA,NA,FALSE,1,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2494","7/16/21","21-SP2","9A","9","A",NA,"20",NA,NA,NA,FALSE,1,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"2495","7/16/21","21-SP2","9A","9","A",NA,"2",NA,NA,NA,FALSE,1,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2496","7/16/21","21-SP2","9A","9","A",NA,"4",NA,NA,NA,FALSE,1,"2","6","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2497","7/16/21","21-SP2","9A","9","A",NA,"6",NA,NA,NA,FALSE,1,"4","8","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2498","7/16/21","21-SP2","9A","9","A",NA,"8",NA,NA,NA,FALSE,1,"6","81","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"2499","7/16/21","21-SP2","9A","9","A",NA,"8",NA,NA,NA,FALSE,2,"81","82","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2500","7/16/21","21-SP2","9A","9","A",NA,"8",NA,NA,NA,FALSE,3,"82","6","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2501","7/16/21","21-SP2","9A","9","A",NA,"6",NA,"60",NA,FALSE,3,"8","60","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2502","7/16/21","21-SP2","9A","9","A",NA,"6","60",NA,NA,FALSE,3,"60","4","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2503","7/16/21","21-SP2","9A","9","A",NA,"4",NA,NA,NA,FALSE,3,"6","40","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2504","7/16/21","21-SP2","9A","9","A",NA,"40",NA,NA,NA,FALSE,3,"4","42","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2505","7/16/21","21-SP2","9A","9","A",NA,"42",NA,"40",NA,FALSE,3,"40","40","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"2506","7/16/21","21-SP2","9A","9","A",NA,"42","40",NA,NA,FALSE,3,"40","422","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"2507","7/16/21","21-SP2","9A","9","A",NA,"42",NA,NA,NA,FALSE,4,"422","421","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"2508","7/16/21","21-SP2","9A","9","A",NA,"42",NA,"40",NA,FALSE,4,"421","40","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"2509","7/16/21","21-SP2","9A","9","A",NA,"42","40",NA,NA,FALSE,4,"40","421","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2510","7/16/21","21-SP2","9A","9","A",NA,"42",NA,NA,NA,FALSE,4,"421","422","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2511","7/16/21","21-SP2","9A","9","A",NA,"42",NA,NA,NA,FALSE,5,"422","40","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2512","7/16/21","21-SP2","9A","9","A",NA,"40",NA,NA,NA,FALSE,5,"42","41","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2513","7/16/21","21-SP2","9A","9","A",NA,"41",NA,NA,NA,FALSE,5,"40","412","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2514","7/16/21","21-SP2","9A","9","A",NA,"41",NA,NA,NA,FALSE,5,"412","411","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2515","7/16/21","21-SP2","9A","9","A",NA,"41",NA,NA,NA,FALSE,5,"411","412","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"2516","7/16/21","21-SP2","9A","9","A",NA,"41",NA,NA,NA,FALSE,5,"412","40","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"2517","7/16/21","21-SP2","9A","9","A",NA,"40",NA,NA,NA,FALSE,5,"41","4","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2518","7/16/21","21-SP2","9A","9","A",NA,"4",NA,NA,NA,FALSE,5,"40","2","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"2519","7/16/21","21-SP2","9A","9","A",NA,"2",NA,"4",NA,FALSE,5,"4","4","left",0.6,"wide","left",0.6,"wide","U",NA,NA
"2520","7/16/21","21-SP2","9A","9","A",NA,"2","4","4",NA,FALSE,5,"4","4","left",0.6,"wide","left",0.6,"wide","U",NA,NA
"2521","7/16/21","21-SP2","9A","9","A",NA,"2","4",NA,NA,FALSE,5,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2522","7/16/21","21-SP2","9A","9","A",NA,"0",NA,NA,NA,FALSE,5,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2523","7/16/21","21-SP2","9A","9","A",NA,"1",NA,NA,NA,FALSE,5,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2524","7/16/21","21-SP2","9A","9","A",NA,"10",NA,NA,NA,FALSE,5,"1","1","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"2525","7/16/21","21-SP2","9A","9","A",NA,"1",NA,NA,NA,FALSE,5,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"2526","7/16/21","21-SP2","9A","9","A",NA,"3",NA,NA,NA,FALSE,5,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2527","7/16/21","21-SP2","9A","9","A",NA,"5",NA,NA,NA,FALSE,5,"3","3","left",0.6,"wide","left",0.6,"wide","U",NA,NA
"2528","7/16/21","21-SP2","9A","9","A",NA,"3",NA,NA,NA,FALSE,5,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2529","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,5,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2530","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,5,"30","322","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2531","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,5,"322","321","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2532","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,6,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2533","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,6,"32","31","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2534","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,6,"30","312","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2535","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,7,"312","311","right",0.34,"wide","left",0.25,"narrow","R","N","away.from.trunk"
"2536","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,8,"311","311","left",0.25,"narrow","left",0.25,"narrow","U",NA,NA
"2537","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,8,"311","312","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"2538","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,8,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2539","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,8,"31","32","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"2540","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,8,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2541","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,9,"321","322","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"2542","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,9,"322","321","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2543","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,10,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2544","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,10,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2545","7/16/21","21-SP2","9A","9","A",NA,"3",NA,"5",NA,FALSE,10,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2546","7/16/21","21-SP2","9A","9","A",NA,"3","5",NA,NA,FALSE,10,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2547","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,10,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2548","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,10,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2549","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,10,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2550","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,10,"32","31","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2551","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,10,"30","312","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2552","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,10,"312","311","right",0.34,"wide","left",0.25,"narrow","R","N","away.from.trunk"
"2553","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,10,"311","30","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"2554","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,10,"31","31","left",0.34,"narrow","left",0.34,"narrow","U",NA,NA
"2555","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,10,"30","312","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2556","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,10,"312","311","right",0.34,"wide","left",0.25,"narrow","R","N","away.from.trunk"
"2557","7/16/21","21-SP2","9A","9","A",NA,"31",NA,NA,NA,FALSE,11,"311","30","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"2558","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,11,"31","32","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"2559","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,11,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2560","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,11,"321","322","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"2561","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,11,"322","321","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2562","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,12,"321","322","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"2563","7/16/21","21-SP2","9A","9","A",NA,"32",NA,NA,NA,FALSE,12,"322","30","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"2564","7/16/21","21-SP2","9A","9","A",NA,"30",NA,NA,NA,FALSE,12,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2565","7/16/21","21-SP2","9A","9","A",NA,"3",NA,NA,NA,FALSE,12,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2566","7/16/21","21-SP2","9A","9","A","14:26","5",NA,NA,"timed out",FALSE,12,"3","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567","7/16/21","21-SP2","9B","9","B","14:31","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2568","7/16/21","21-SP2","9B","9","B",NA,"1",NA,NA,NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"2569","7/16/21","21-SP2","9B","9","B",NA,"0",NA,"-1",NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2570","7/16/21","21-SP2","9B","9","B",NA,"0","-1",NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2571","7/16/21","21-SP2","9B","9","B",NA,"2",NA,"20",NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2572","7/16/21","21-SP2","9B","9","B",NA,"2","20",NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2573","7/16/21","21-SP2","9B","9","B",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2574","7/16/21","21-SP2","9B","9","B",NA,"1",NA,"3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2575","7/16/21","21-SP2","9B","9","B",NA,"1","3",NA,NA,FALSE,0,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2576","7/16/21","21-SP2","9B","9","B",NA,"0",NA,"-1",NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2577","7/16/21","21-SP2","9B","9","B",NA,"0","-1","2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2578","7/16/21","21-SP2","9B","9","B",NA,"0","2",NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2579","7/16/21","21-SP2","9B","9","B",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2580","7/16/21","21-SP2","9B","9","B",NA,"10",NA,NA,NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2581","7/16/21","21-SP2","9B","9","B",NA,"12",NA,"122",NA,FALSE,0,"10","122","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2582","7/16/21","21-SP2","9B","9","B",NA,"12","122",NA,NA,FALSE,0,"122","121","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2583","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,0,"12","1212","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2584","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,0,"1212","1212","right",0.25,"narrow","right",0.25,"narrow","U",NA,NA
"2585","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,1,"1212","12","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
"2586","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,1,"121","10","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2587","7/16/21","21-SP2","9B","9","B",NA,"10",NA,"1",NA,FALSE,1,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2588","7/16/21","21-SP2","9B","9","B",NA,"10","1",NA,NA,FALSE,1,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2589","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,1,"10","121","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2590","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,1,"12","1212","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2591","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,1,"1212","1211","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2592","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,2,"1211","12","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2593","7/16/21","21-SP2","9B","9","B",NA,"12",NA,"10",NA,FALSE,2,"121","10","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2594","7/16/21","21-SP2","9B","9","B",NA,"12","10",NA,NA,FALSE,2,"10","122","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2595","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,2,"12","1222","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"2596","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,2,"1222","1221","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"2597","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,3,"1221","12","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"2598","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,3,"122","121","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2599","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,3,"12","1212","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2600","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,3,"1212","1211","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2601","7/16/21","21-SP2","9B","9","B",NA,"121",NA,NA,NA,FALSE,3,"1211","12","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2602","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,3,"121","10","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2603","7/16/21","21-SP2","9B","9","B",NA,"10",NA,"1",NA,FALSE,3,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2604","7/16/21","21-SP2","9B","9","B",NA,"10","1",NA,NA,FALSE,3,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2605","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,3,"10","122","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2606","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,3,"12","1222","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"2607","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,4,"1222","12","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2608","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,4,"122","122","right",0.45,"wide","right",0.45,"wide","U",NA,NA
"2609","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,4,"12","1221","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2610","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,5,"1221","1222","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2611","7/16/21","21-SP2","9B","9","B",NA,"122",NA,NA,NA,FALSE,6,"1222","12","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2612","7/16/21","21-SP2","9B","9","B",NA,"12",NA,NA,NA,FALSE,6,"122","10","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2613","7/16/21","21-SP2","9B","9","B",NA,"10",NA,NA,NA,FALSE,6,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2614","7/16/21","21-SP2","9B","9","B",NA,"1",NA,NA,NA,FALSE,6,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"2615","7/16/21","21-SP2","9B","9","B",NA,"3",NA,"5",NA,FALSE,6,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2616","7/16/21","21-SP2","9B","9","B",NA,"3","5",NA,NA,FALSE,6,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2617","7/16/21","21-SP2","9B","9","B",NA,"30",NA,NA,NA,FALSE,6,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2618","7/16/21","21-SP2","9B","9","B",NA,"32",NA,NA,NA,FALSE,6,"30","322","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2619","7/16/21","21-SP2","9B","9","B",NA,"32",NA,NA,NA,FALSE,6,"322","321","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2620","7/16/21","21-SP2","9B","9","B",NA,"32",NA,NA,NA,FALSE,7,"321","322","left",0.34,"wide","right",0.25,"narrow","L","N","away.from.trunk"
"2621","7/16/21","21-SP2","9B","9","B",NA,"32",NA,NA,NA,FALSE,7,"322","30","right",0.25,"narrow","main",0.34,"wide","L","=","to.trunk"
